pcm_intensity_sma,pcm_loudness_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],pcm_zcr_sma,voiceProb_sma,F0_sma,F0env_sma
1.4851594e-09,0.13175984,21.35758,-55.018864,41.538517,20.721895,10.714008,10.161457,-32.985867,14.034462,-17.027102,-7.972654,0.5066572,-15.683307,0.4164602,0.66329056,0.7542798,0.97593135,1.2397009,1.3997165,1.8236462,2.6228664,0.09833333,0.42960846,0.0,0.0
4.3846114e-08,0.2755557,18.141975,-57.66678,48.063427,13.329154,8.576922,4.6990943,-37.6131,15.587483,-19.784605,-12.294583,1.2678152,-10.535085,0.47415105,0.6789997,0.7699166,1.019055,1.2538048,1.3985556,1.7390124,2.596118,0.125,0.41700456,0.0,0.0
7.942526e-08,0.41023004,10.368114,-61.877228,50.644886,3.8711364,2.5581467,-1.9274858,-39.913338,21.341825,-15.634917,-14.046208,2.3923738,-5.916569,0.5570223,0.70352435,0.8475626,1.0964731,1.291278,1.4151627,1.7821583,2.599932,0.17750001,0.38007092,0.0,0.0
1.396199e-07,0.55096364,-1.1049563,-65.50524,48.22649,-7.051539,-3.5449924,-3.8261023,-35.371613,25.276667,-11.622973,-13.510689,0.5859049,-6.2550607,0.64881206,0.73931545,0.93152577,1.1545281,1.3397444,1.4615823,1.9626236,2.6281643,0.23416667,0.323604,0.0,0.0
1.3282283e-07,0.5418203,-10.934387,-69.0738,44.14237,-13.746831,-7.482119,-0.3157827,-28.235907,24.690424,-9.858789,-8.348362,0.49049553,-9.2524185,0.68223,0.7850848,1.0049483,1.1978756,1.3732306,1.4958459,2.099823,2.6512861,0.29166666,0.28167966,0.0,0.0
1.1175458e-07,0.5018799,-17.507301,-71.321815,46.381367,-22.436768,-8.151131,2.8717668,-28.327087,20.564352,-15.804307,-6.576279,-0.6749623,-14.150231,0.7088514,0.8263698,1.0234632,1.2099701,1.3805996,1.4839176,2.0849354,2.6445901,0.33333334,0.3208479,0.0,0.0
9.586032e-08,0.4846054,-17.611895,-75.07073,51.94218,-24.731483,-4.488871,3.559831,-28.945953,19.648535,-18.732298,-2.3335752,1.7550088,-13.446706,0.7150319,0.8340679,1.0104777,1.1960173,1.3700804,1.4524931,1.9315792,2.5843709,0.3525,0.40066168,0.0,0.0
9.4170765e-08,0.4821461,-17.195082,-82.27811,51.06122,-24.775694,-6.7718673,5.665113,-25.646576,22.236841,-20.509819,-3.0025184,3.2185833,-13.59065,0.72927874,0.82076496,0.98698896,1.1566826,1.3512115,1.4185292,1.8562899,2.56962,0.33833334,0.42262807,0.0,0.0
8.5457714e-08,0.4513005,-14.748128,-92.76528,47.605606,-21.712118,-5.5178704,6.916836,-18.87506,24.379068,-25.615595,1.2844545,6.6690545,-10.471022,0.72310287,0.80050343,0.9439984,1.1013113,1.3137115,1.410231,1.7072917,2.5002463,0.30916667,0.40194616,0.0,0.0
6.0139264e-06,1.0603331,-14.156819,-89.6402,42.487614,-14.192418,-7.3313766,9.815818,-14.2432375,22.402555,-26.538818,-0.72076017,13.475502,-7.8047824,0.6887307,0.79704636,0.9168892,1.1155878,1.3099276,1.4455103,1.8528423,2.560026,0.285,0.34059095,0.0,0.0
6.1498577e-06,1.1645324,-13.842918,-85.49952,42.092678,-16.253923,-6.6136365,7.9986625,-17.42433,20.937042,-27.464731,2.5495744,20.215452,-6.7796,0.68952376,0.80051035,0.91494626,1.1439766,1.3158242,1.4536948,1.8966001,2.575518,0.28333333,0.30026388,0.0,0.0
7.717083e-06,1.5956182,-13.469772,-75.80729,41.395786,-17.77436,-6.851415,11.905263,-16.539392,20.360983,-22.347382,-0.5132279,21.33991,-5.7860107,0.6626285,0.80422145,0.92947227,1.1853089,1.3500925,1.4708976,2.0423615,2.6432402,0.29,0.25322476,0.0,0.0
1.9812612e-06,1.1046201,-13.574692,-77.83116,41.824226,-25.039406,-7.1730075,8.876827,-19.907824,20.853224,-22.607954,1.4382153,18.324137,-4.4716654,0.6789119,0.80806404,0.95776314,1.1727067,1.360459,1.44601,1.9728794,2.6299212,0.30416667,0.23783493,0.0,0.0
1.9745569e-06,1.1013523,-14.901431,-78.078926,38.1977,-24.327444,-4.9671826,10.417471,-20.350079,17.102404,-23.372818,1.9339937,16.666042,-3.5794935,0.6571393,0.8089361,0.96544,1.1629205,1.3774948,1.4604672,2.026388,2.639717,0.30416667,0.2340437,0.0,0.0
4.189777e-07,0.7084379,-13.049983,-81.2443,35.611298,-24.752142,-3.975767,6.5107784,-22.936295,19.183325,-24.203064,1.0246311,13.3928995,-6.3858647,0.6495366,0.8014972,0.9542491,1.1203045,1.3775167,1.4453374,1.9314793,2.6123781,0.29833332,0.24419852,0.0,0.0
1.9803115e-07,0.5438477,-7.7307134,-79.08058,34.147907,-22.018888,-4.095693,2.728383,-29.355461,21.325434,-24.641466,-5.58557,11.745895,-10.588844,0.6107806,0.76686025,0.9066227,1.1054716,1.3681679,1.4351698,1.9104586,2.605258,0.27166668,0.36864528,0.0,0.0
6.773531e-08,0.44131634,7.155157,-67.05166,31.086905,-22.292124,-2.1057024,1.9826236,-35.513245,20.059961,-21.999207,-12.93714,5.61751,-16.193106,0.47008148,0.6588542,0.8238759,1.0838203,1.3474544,1.4221827,1.8950647,2.599626,0.22583334,0.48564902,126.98412,31.74603
5.910358e-08,0.4161187,24.245253,-53.145863,28.905945,-23.182663,-1.5111569,7.6520505,-39.47582,12.816093,-20.686226,-15.872016,5.3445473,-18.216316,0.32707718,0.5303473,0.71681046,1.0547255,1.3250456,1.4117478,1.9608707,2.623949,0.14999999,0.6192755,240.79065,84.00718
3.460269e-07,0.60365504,36.683273,-36.95024,19.49909,-22.711601,0.10254399,16.483202,-37.503483,3.0497534,-11.691075,-12.515034,4.914554,-18.146975,0.21431446,0.43416014,0.6438415,1.0517039,1.3096607,1.5070931,2.1157658,2.6613843,0.08083334,0.6982851,339.58997,147.90288
6.2665044e-06,1.2285793,43.352924,-33.040054,16.718596,-21.46676,-4.617564,21.578306,-37.201244,-2.7646687,-1.3531008,-7.2009125,9.752391,-14.406375,0.19878052,0.4059418,0.58540124,1.031187,1.2906822,1.5215381,2.1547818,2.6697376,0.040833335,0.78553516,317.31326,190.25548
1.7663528e-05,2.0776997,43.94643,-30.93197,12.027883,-18.30865,-10.462388,23.149414,-37.705063,-10.60093,9.73869,-1.5035477,15.840088,-10.336735,0.20840184,0.4041779,0.5649975,1.0440146,1.2708913,1.5488151,2.2474024,2.6823404,0.034166668,0.8372578,312.94406,220.92761
2.607907e-05,2.6409383,47.18887,-36.505753,13.874161,-22.11125,-15.2412,28.372849,-34.97013,-15.656102,11.65866,1.7749805,19.532133,-5.882189,0.21720465,0.38708094,0.531063,1.0032802,1.2310814,1.4272214,2.143471,2.6362545,0.03666667,0.8557423,317.8671,245.16248
2.0189653e-05,2.052685,47.39876,-37.22623,13.426671,-23.691637,-16.366213,33.152,-28.610298,-18.904089,6.487541,2.5336752,18.573568,-2.4152215,0.2307089,0.37833,0.5158563,1.0056654,1.1864499,1.44981,2.1353426,2.637968,0.035833333,0.859663,311.73853,261.8065
1.005496e-05,1.5888023,48.50337,-38.119247,15.049874,-22.674164,-15.220061,37.525208,-23.48701,-23.775208,-0.92899585,4.2834363,15.319623,0.4119297,0.23239966,0.37572646,0.4899951,1.0140098,1.143727,1.444334,2.1093314,2.6350896,0.031666666,0.86073333,296.25092,270.4176
1.7553756e-06,1.0585688,45.647022,-33.351536,13.732821,-16.324074,-13.340945,38.59958,-18.6753,-28.399988,-5.172052,4.7409425,12.395541,2.2878075,0.23275374,0.38318515,0.5052419,1.0487146,1.141419,1.6079983,2.201864,2.6851273,0.025833333,0.8618815,265.07376,269.08163
1.0424358e-05,1.7432318,44.707947,-29.355692,15.569203,-12.763924,-12.522319,40.379528,-16.090149,-29.99837,-6.284331,0.29806042,9.837003,4.784103,0.21860646,0.38329813,0.5138893,1.0613695,1.1476811,1.6848274,2.2216806,2.6977835,0.021666666,0.86486,219.82823,256.76828
9.512637e-06,1.5861689,42.035038,-22.874567,16.985691,-13.874615,-10.588847,40.84521,-13.768369,-26.567923,-9.317589,-6.0572114,7.25495,4.628612,0.2029503,0.37804106,0.5480713,1.0868397,1.1783363,1.8033167,2.2665641,2.7186592,0.02,0.8698144,179.21184,237.37917
1.0277949e-05,1.7166222,41.156197,-19.712395,18.897316,-15.864468,-11.775315,42.126522,-11.707473,-25.074423,-11.269925,-11.576454,4.180913,4.869352,0.18717499,0.37245873,0.58250904,1.101696,1.2018405,1.8161186,2.2713554,2.7208087,0.019166665,0.8709956,160.0,218.03438
2.6446378e-06,1.3055927,41.37159,-18.892626,20.712353,-18.198069,-11.290296,42.641132,-10.437703,-24.552498,-13.96986,-10.327924,2.0033326,1.8912314,0.1772056,0.3671613,0.59041476,1.1049734,1.2042677,1.8000122,2.2585666,2.7143602,0.019166667,0.8678902,160.0,203.5258
7.657748e-06,1.7320734,42.843388,-19.455267,20.85835,-18.6632,-11.905583,44.223316,-10.264319,-26.412848,-14.038365,-6.9671817,0.9531588,-0.36911502,0.1721255,0.36568165,0.5789902,1.0859458,1.1878589,1.7692138,2.2489753,2.709946,0.019166667,0.86309624,159.47713,192.51361
1.5622396e-05,2.144774,45.96306,-21.636007,19.004202,-17.34597,-10.519591,43.621014,-12.195683,-28.869528,-14.484773,-1.2785534,2.192024,-3.412508,0.1678247,0.36998072,0.52094513,1.0532068,1.1498505,1.7297764,2.2374237,2.7007806,0.02,0.8532316,157.9286,183.86736
1.7234359e-05,2.2930567,47.140507,-22.527033,12.755317,-12.504837,-8.901967,40.783,-11.562423,-33.552578,-12.810162,4.0154395,2.1466444,-2.124891,0.17917009,0.3804418,0.5018559,1.0255431,1.1514922,1.7669172,2.2481363,2.7079933,0.02,0.8402694,157.9051,177.37679
1.5826929e-05,2.2262099,47.73988,-24.265173,8.13812,-9.162861,-6.893528,37.969913,-11.449455,-35.086346,-12.212364,7.346227,3.5104046,-0.9308064,0.19243777,0.39093843,0.48700473,1.0063754,1.1512424,1.7913226,2.2541494,2.711736,0.02,0.8158124,157.45483,172.39632
6.9240364e-06,1.6304789,47.956482,-26.302452,9.643866,-10.287791,-2.421868,34.54395,-16.903318,-30.059958,-13.392624,12.581375,4.7853446,-5.524512,0.19536722,0.39178005,0.496797,0.9824495,1.1486212,1.7261416,2.2323456,2.7078617,0.019166665,0.78696746,155.68626,168.2188
8.547435e-06,1.7249632,47.363308,-26.015726,12.829143,-10.374176,-1.1663,29.583368,-23.832048,-24.939713,-12.784314,13.761012,7.4178734,-11.70836,0.18264587,0.383335,0.5262661,0.96748704,1.1678079,1.7052845,2.2386687,2.7070467,0.018333333,0.7501507,151.18813,163.96114
4.6277305e-06,1.207842,47.383816,-26.062843,16.86628,-10.760735,-1.3520098,24.32176,-30.063307,-19.064686,-10.511382,12.002458,8.979863,-12.407249,0.16777986,0.3704661,0.5558796,0.9552991,1.1793753,1.6333562,2.2248278,2.6970603,0.018333333,0.7384146,143.4788,158.84055
5.9064023e-06,1.4292487,45.67345,-25.299448,18.814829,-9.71156,-4.5562024,21.914713,-29.549362,-17.691132,-10.598381,5.0081697,11.7714815,-5.9623604,0.16408335,0.3602163,0.5845972,0.99224895,1.2231339,1.6466273,2.2356644,2.6920846,0.0225,0.7478514,136.2586,153.19505
1.9247307e-06,1.0488484,43.603977,-28.051645,21.963907,-14.079308,-5.9088645,25.136938,-30.98819,-15.468269,-10.797179,-0.0063738027,17.017342,2.3797371,0.16829084,0.3625501,0.59392315,1.0384182,1.227898,1.5573305,2.2082431,2.6783435,0.03,0.7293088,134.60835,148.54839
2.3137047e-06,1.2262629,40.50789,-30.422384,25.587936,-17.924623,-6.0189185,29.909006,-30.951452,-14.842898,-15.878886,-7.118253,19.911942,5.85374,0.19218111,0.3765203,0.60696644,1.0869988,1.2418,1.498816,2.1615884,2.6750805,0.040000003,0.7069232,139.15785,146.20074
2.7539388e-06,1.2678345,37.907642,-35.839275,30.0495,-22.101648,-2.9344037,36.31346,-32.67877,-15.079372,-20.461287,-9.516999,21.717535,8.583909,0.23130322,0.394163,0.620271,1.1033587,1.2256398,1.4154314,1.9807892,2.60553,0.050833333,0.6804638,137.34875,143.98775
3.6916608e-06,1.4289851,36.63745,-41.41512,35.538258,-26.014402,0.45297933,41.88145,-34.192608,-14.632828,-26.764635,-11.208564,17.627142,8.6101885,0.27111182,0.40653634,0.6406297,1.1087242,1.2093906,1.3595117,1.7733911,2.5730524,0.06333333,0.69225836,124.81933,139.19565
4.127364e-06,1.5125877,36.115616,-44.930782,39.460537,-29.933167,2.0041034,45.194042,-36.170124,-14.516042,-28.320814,-9.678018,13.997734,9.543368,0.28486338,0.40896904,0.6533208,1.1081334,1.1948324,1.3493196,1.5871906,2.5408645,0.07333333,0.6933766,110.25101,131.95949
2.1723006e-06,1.0643182,34.89232,-40.92699,38.26724,-32.42483,0.2925713,43.82289,-34.472687,-12.581554,-27.66919,-12.4005995,9.5011,11.266515,0.27125385,0.4052221,0.7055829,1.1214516,1.21037,1.4132684,1.7348442,2.6134202,0.07333333,0.6957261,104.00928,124.97193
8.840761e-07,0.6444528,37.431976,-35.549725,35.56001,-33.567413,-3.7448747,39.302135,-33.29234,-10.405403,-25.618628,-10.5102,8.53229,10.33582,0.23773591,0.3858361,0.67846376,1.1030251,1.2148337,1.4293694,1.7440271,2.6126726,0.064166665,0.69296384,104.82444,119.93506
3.9170946e-08,0.3538339,39.12828,-28.916204,30.177164,-32.142277,-7.444643,33.927357,-30.095749,-12.185631,-25.151136,-9.585659,11.753972,10.644435,0.2051575,0.35618576,0.669658,1.1036528,1.2412835,1.4958601,1.9478241,2.6445587,0.050833333,0.674705,106.228455,116.508415
2.5507447e-07,0.5314052,40.524002,-22.071768,25.410978,-32.372707,-12.555534,29.099745,-28.15732,-13.408017,-23.38385,-8.65137,11.787525,7.804683,0.17916602,0.32514596,0.6428227,1.1064413,1.2720336,1.5953435,2.0110216,2.6592255,0.0425,0.67233306,107.04513,114.142586
2.8273777e-07,0.61369395,41.635,-16.917208,26.419928,-34.630875,-15.529465,27.819174,-25.099174,-10.915485,-22.96215,-11.275987,13.257419,6.4992886,0.16421336,0.29170835,0.64853245,1.1291553,1.2933124,1.6268924,2.1801932,2.6915953,0.035833333,0.6875501,107.40661,112.458595
4.0062312e-07,0.7185016,44.439182,-14.439316,29.332422,-36.75475,-18.021095,28.526999,-23.694548,-4.637028,-21.76124,-11.053154,13.049763,4.1958594,0.15144585,0.2623527,0.61609674,1.1158401,1.2969973,1.5688267,2.107701,2.683877,0.032500003,0.67898774,107.73743,111.2783
1.4501649e-06,0.9202011,48.12158,-12.990724,34.16373,-38.23462,-16.774935,29.545618,-22.544922,0.70970315,-22.899246,-9.715554,13.669983,-0.4760116,0.1411352,0.23999006,0.5748039,1.1130582,1.2891568,1.4966832,2.0801606,2.672385,0.029166667,0.6703666,108.295586,110.53262
2.7113326e-06,1.2578484,47.36954,-8.0897455,32.1933,-37.0517,-15.753274,29.023073,-18.348963,0.9284261,-22.18363,-10.126426,10.699456,-3.4553878,0.13642679,0.23795037,0.5772976,1.140636,1.3223325,1.5697066,2.1222608,2.6800337,0.02833333,0.66982526,108.52293,110.03019
2.7130648e-06,1.258783,47.022602,-6.0659275,33.066616,-38.431118,-11.282874,29.599966,-17.529047,3.7257774,-23.756699,-12.232909,8.264132,-6.3253074,0.1352847,0.24908668,0.569577,1.151731,1.3424783,1.5824631,2.1786993,2.688366,0.025,0.70785826,108.1921,109.57068
2.8162322e-06,1.270548,45.840885,-5.752487,31.700792,-36.958294,-8.173978,34.11504,-17.24553,2.8854313,-23.239182,-17.77916,8.78881,-2.543575,0.13715501,0.2653952,0.5640799,1.169144,1.3496729,1.5940403,2.195849,2.6933339,0.02,0.7470743,108.108116,109.20504
9.712949e-06,1.6410033,45.992863,-9.78522,33.13435,-35.746227,-5.772339,36.831062,-16.163286,3.516984,-25.275497,-19.111212,12.458584,1.7305592,0.13973649,0.28307292,0.54466563,1.1486629,1.3409246,1.5209537,2.1540394,2.6794188,0.015833333,0.7524856,107.86038,108.86887
2.1811333e-05,2.3639584,44.050797,-11.219612,31.71163,-32.649277,-1.9189674,37.114063,-15.879405,1.5814584,-29.108475,-18.233486,17.668589,4.43154,0.14199276,0.30631208,0.5703657,1.1708449,1.3466535,1.5546833,2.197398,2.6879852,0.014166667,0.75216466,106.28235,108.22224
2.0550144e-05,2.0978286,41.476765,-12.611676,31.154818,-29.244781,3.189169,33.820133,-19.189116,1.0359789,-30.558626,-11.432945,24.101252,4.455549,0.1446393,0.33278218,0.5957262,1.188177,1.3600286,1.5836481,2.207102,2.6919034,0.015,0.7243428,105.713356,107.595024
3.391741e-05,2.3912644,40.226818,-16.264704,33.50662,-27.536032,9.406762,28.473028,-29.2211,2.9870243,-30.440636,-6.680706,27.964102,2.4075382,0.14474668,0.35398927,0.6385029,1.1898187,1.3588839,1.5536208,2.1568282,2.6886826,0.015833333,0.6286194,105.33756,107.03066
2.6583477e-05,2.1556518,37.553455,-21.013552,39.683857,-24.607458,10.501033,21.135702,-40.707653,-0.9666371,-26.508453,-4.6732173,24.935997,-0.5511325,0.14427592,0.3720568,0.71234846,1.1677773,1.3550901,1.507913,2.0706213,2.661657,0.02,0.50349706,70.879555,106.89535
2.6535243e-05,2.1201296,34.98428,-28.226357,50.237225,-20.848412,7.463264,14.964038,-46.454983,0.89052796,-19.369867,-1.4565096,18.619543,-5.2934647,0.14100145,0.42095932,0.8038287,1.1237482,1.3451923,1.4031239,1.9598846,2.6355247,0.030000001,0.47043753,35.41251,106.82956
6.747299e-06,1.505629,26.570898,-30.962448,57.20796,-15.074707,4.9265447,11.204694,-47.38077,0.48420548,-12.956013,1.7750555,11.243592,-10.94959,0.15823086,0.5419403,0.9026815,1.143221,1.3535696,1.4378887,2.0173635,2.640824,0.04666667,0.45714274,0.0,106.82956
2.791089e-06,1.2154722,16.895704,-35.518795,60.755905,-11.186919,5.607448,12.472308,-40.406734,4.9046707,-11.173879,4.765795,7.655838,-14.897218,0.2584356,0.66962224,0.9452152,1.1773763,1.3553435,1.4511852,2.0098493,2.6454499,0.0925,0.4290875,0.0,106.82956
2.758691e-06,1.1800069,6.356561,-44.30391,59.72859,-9.944435,9.34774,11.919232,-37.892704,8.591862,-14.394465,3.0570621,6.3984475,-18.374464,0.42330852,0.7639052,0.9717231,1.227312,1.3642622,1.4728836,2.0315933,2.6481023,0.17083335,0.3189846,0.0,106.82956
1.460363e-06,0.9995563,-3.6634328,-55.804585,55.6337,-13.858363,8.653437,9.012275,-37.19772,12.094745,-20.950035,-0.3831364,9.3084345,-15.933388,0.58683944,0.79019123,0.99068284,1.2428676,1.3680596,1.4658612,2.0000036,2.6434731,0.26166666,0.26858315,0.0,106.82956
7.41893e-07,0.8427601,-11.604691,-64.609505,52.853764,-18.379725,5.133206,5.9167666,-34.409256,16.379194,-21.053118,-1.2978072,12.293725,-11.572095,0.6787903,0.8132787,1.0323882,1.2539272,1.3763084,1.4810709,1.9919243,2.6239104,0.32750002,0.27430883,0.0,106.82956
1.4416655e-06,1.0924474,-18.854507,-68.70957,52.51773,-22.590607,-1.7872645,5.511112,-30.867828,16.977066,-22.146637,-1.7837907,16.362928,-2.528237,0.72406673,0.8309229,1.0621685,1.2477192,1.3829788,1.4895941,2.019879,2.6268337,0.35,0.2696556,0.0,106.82956
1.7282631e-06,1.1492175,-20.583178,-70.00079,53.71817,-22.940783,-3.8765278,5.850392,-26.546946,18.091995,-23.222855,-1.0040181,18.472322,0.8256213,0.752784,0.8428958,1.080028,1.2358909,1.3874897,1.4831595,2.0348053,2.62826,0.3525,0.26012048,0.0,106.82956
1.6344525e-06,1.106635,-19.92721,-69.90704,54.062378,-24.470633,-6.0700226,6.279901,-27.285452,19.136282,-23.312918,-2.0809507,14.575198,1.3980738,0.7593453,0.8381843,1.0751116,1.2179173,1.393809,1.4689102,2.0417023,2.650309,0.345,0.24319492,0.0,106.82956
9.568547e-07,0.88276523,-15.741074,-65.087425,50.265522,-23.354454,-6.4891763,6.002241,-28.167833,18.974463,-18.003368,-2.5631192,9.977925,-3.527439,0.72511864,0.8553426,1.0746715,1.2153317,1.3976973,1.4887024,2.0788848,2.657139,0.34583333,0.22480376,0.0,106.82956
2.5129793e-07,0.64584094,-10.7743845,-63.47714,52.26237,-29.103231,-4.3348145,8.8476715,-33.24805,15.370711,-14.777875,-3.044062,0.8267913,-7.7023544,0.6598511,0.84776074,1.0659494,1.2018787,1.3868688,1.4732933,1.9618269,2.6102104,0.3525,0.24463195,0.0,106.82956
1.5704624e-07,0.57320637,-6.985882,-58.891773,50.823624,-34.431747,-3.8494637,9.249272,-36.176735,13.409116,-12.622291,-1.7927152,2.073682,-9.435538,0.61166006,0.8735879,1.0808463,1.2182609,1.3831145,1.4765749,1.9563767,2.5956402,0.36666664,0.2843251,0.0,106.82956
1.096678e-07,0.4984585,-1.8717909,-52.558155,55.66449,-41.406918,-3.3241627,9.976754,-37.188572,11.806788,-17.418344,-3.8100357,1.3364539,-9.6912,0.4805011,0.8551162,1.0673441,1.2258023,1.3779005,1.4410049,1.8719759,2.5661988,0.3425,0.39397833,0.0,106.82956
6.1539396e-08,0.38490227,9.58496,-41.500824,51.59493,-43.68248,-7.0412636,9.155471,-35.38394,13.11517,-15.327189,-2.67474,0.6025159,-9.923329,0.35826302,0.73431426,1.0036014,1.1726209,1.3570824,1.4414381,1.8556408,2.5843506,0.26916665,0.48276028,0.0,106.82956
1.1732615e-07,0.43405986,21.440893,-36.41811,45.973614,-36.807457,-11.495652,7.8076954,-34.55407,10.837166,-10.656684,-1.8425703,-1.6631727,-10.731208,0.24052288,0.5922249,0.9160552,1.1050181,1.3304977,1.4551741,1.9206027,2.609598,0.155,0.5729283,29.58101,105.32235
1.5855125e-07,0.5024306,35.974792,-43.2442,41.029274,-34.266136,-10.036775,6.298668,-33.65064,15.005666,-9.248372,5.9544067,-4.9938416,-10.771133,0.22351503,0.4604702,0.78045017,0.99128777,1.2317859,1.429317,1.7542411,2.5020669,0.07333333,0.6234889,60.581524,103.039604
5.1839805e-07,0.76849174,39.42306,-47.05012,28.847101,-24.886099,-5.8729787,4.7833366,-31.441511,18.42808,-6.7696815,4.045459,-2.8970149,-11.588177,0.24421734,0.4646531,0.70353335,0.956238,1.2123415,1.4583031,1.9033127,2.5353434,0.041666668,0.64684534,92.074974,100.298454
8.9339727e-07,0.905777,43.865612,-50.645996,18.760973,-23.207304,0.7852311,6.901829,-27.964083,23.076075,-7.692655,1.6335846,-2.5249867,-15.163325,0.26000392,0.4461236,0.6256762,0.87109566,1.2046403,1.4498483,1.8874998,2.5298307,0.054166663,0.6054851,92.22697,98.28058
8.7708617e-07,0.88593554,42.053787,-47.33618,2.6589859,-18.064142,0.02318255,10.200381,-22.175924,18.995409,-4.787274,-4.666363,1.7188345,-18.745314,0.28893134,0.43286243,0.6107803,0.84661514,1.25532,1.5316943,2.1381495,2.669099,0.071666665,0.5183442,61.22645,97.038246
6.732294e-07,0.8108201,43.534485,-49.83061,-2.39719,-18.601294,-2.297854,16.35435,-16.139967,15.487521,-7.882789,-6.003885,8.452964,-19.889357,0.30567488,0.4067757,0.5877238,0.8167482,1.233785,1.5339035,2.1450176,2.6701345,0.08416667,0.46795788,29.732996,96.25431
3.6266465e-07,0.7104115,44.5428,-51.91351,-7.1690774,-19.020998,-4.958666,21.24218,-11.803943,9.126225,-11.258527,-6.2184944,14.652038,-18.29984,0.3205134,0.39803568,0.5677143,0.8220907,1.1918656,1.5302747,2.1561897,2.6694458,0.090833336,0.49734306,0.0,96.25431
4.4839638e-07,0.7847387,48.008022,-56.267857,-7.911471,-22.687204,-3.2191865,25.430857,-12.643949,7.3421636,-15.043861,-4.9035115,18.3193,-18.65162,0.32523832,0.39133993,0.53580505,0.78184026,1.134375,1.4307035,2.0260334,2.6471412,0.0925,0.5764901,38.095238,97.756935
4.1790878e-05,1.9353069,46.7784,-53.489162,-12.993421,-20.69244,-1.6524649,25.430023,-9.257426,0.8953886,-13.678004,-4.8849635,16.234041,-17.19324,0.3305731,0.3966465,0.5306209,0.80690455,1.1780678,1.5113143,2.0414927,2.6433132,0.09,0.6542173,75.66138,100.254234
4.6334582e-05,2.4022355,48.11437,-52.854847,-12.957093,-19.520695,0.0155099435,27.2995,-8.788492,-3.4173038,-13.007801,-5.749376,15.300969,-17.497206,0.33356383,0.40031013,0.5181482,0.801009,1.1669167,1.5140697,2.0184736,2.6054785,0.08500001,0.6920584,112.44473,103.30186
4.8952865e-05,2.782204,44.73659,-46.082355,-17.9981,-14.677685,-0.0493568,28.7725,-4.207025,-11.907027,-10.813885,-4.713159,12.879138,-15.201401,0.34364286,0.40744856,0.52596945,0.871516,1.2565624,1.6773671,2.1691716,2.6381216,0.086666666,0.6843386,110.75492,105.16513
7.555011e-06,1.5993514,45.829712,-44.97514,-16.357439,-16.251715,0.1517265,34.445213,-5.633817,-13.849414,-10.94503,-3.3901508,13.255267,-15.253757,0.3413509,0.40757355,0.5037348,0.8647048,1.2445298,1.663228,2.186855,2.6491776,0.093333334,0.6394429,109.34739,106.21069
3.3382355e-06,1.2366034,41.952206,-37.720417,-17.584908,-18.752357,3.0384629,35.258892,-6.9686,-12.603641,-10.50558,-1.2106527,12.793508,-14.268889,0.33816704,0.40685168,0.5117242,0.9371579,1.3328915,1.7733736,2.27699,2.7043858,0.09083333,0.61027145,108.125916,106.68951
8.7516105e-07,0.92517823,41.361343,-35.82418,-11.162425,-22.831156,6.992401,36.06557,-9.237863,-5.223539,-15.455686,-1.6489702,16.312593,-14.336014,0.32721183,0.4032898,0.50833255,0.95122147,1.3318781,1.7235756,2.266584,2.697445,0.08166667,0.5999719,106.952126,106.755165
1.1387652e-06,1.0338118,41.59042,-35.3027,-3.0004876,-25.511137,8.356052,38.99615,-9.141754,0.043335993,-20.980104,-1.4168826,19.700762,-9.239175,0.3223771,0.39654276,0.5018073,0.96391505,1.3138355,1.624245,2.145292,2.6386092,0.06666667,0.5856798,105.91049,106.54398
6.4928895e-07,0.74953985,40.24337,-34.29407,6.0183434,-23.457285,8.505414,44.522873,-7.2574935,-0.34995508,-24.13476,-4.588937,19.861448,-5.2425785,0.31934658,0.3935392,0.50479484,1.0038961,1.2835315,1.5685209,2.123103,2.6336482,0.05666667,0.5675656,70.348625,106.349266
5.159522e-07,0.69342756,37.231197,-32.250793,14.423282,-24.183716,8.246105,46.583996,-8.805097,1.0721778,-26.354853,-10.948705,17.447443,-1.7021961,0.31274086,0.39256683,0.55610037,1.0751265,1.2883449,1.5437847,2.107467,2.63459,0.050833333,0.5006039,35.116978,106.24943
2.5274048e-07,0.5850616,32.399353,-30.128988,18.087921,-28.76153,8.709296,43.659348,-12.563685,3.4980452,-31.228668,-15.486674,13.721092,-6.5763087,0.30703577,0.38695765,0.62556154,1.1273049,1.315389,1.5430878,2.000786,2.6340888,0.054166663,0.48552737,0.0,106.24943
2.490844e-07,0.5468914,30.185549,-31.02111,22.809532,-35.56633,3.7714093,39.950207,-11.691185,12.743428,-34.944168,-15.58286,13.721892,-10.599271,0.29969177,0.3847362,0.73348576,1.1336691,1.3378171,1.4818374,1.9218235,2.6189127,0.057500005,0.5257017,0.0,106.24943
