F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
22.835411,0.12769938,21.109125,22.676228,24.132153,3.0230274,485.68222,1115.489,38.52932,77.55553,0.24982914,0.51817197,0.11997767,0.23829794,0.3676061,0.24762844,3.0351193,1.7217896,2.194495,1.3980309,0.10551707,0.6886282,43.28146,0.20788233,1.227729,17.663103,35.771133,0.43331957,-6.4547763,-1.8908827,0.017505147,0.83023393,1.2281728,0.7160743,4.732444,0.42114204,2.608519,2.834993,35.312943,0.26086593,584.00726,0.3276702,1398.399,0.15291052,-93.20915,-0.97608167,1719.226,0.15825382,1238.3092,0.30786029,-106.28938,-0.74465954,2738.0945,0.08887178,945.30975,0.36813912,-105.770035,-0.75066644,-25.77073,-0.3531829,32.585552,0.30092666,0.01853887,1.0391487,-0.024221696,-0.63519794,0.13402593,0.52025235,46.460636,0.15582436,12.280911,1.3014343,33.63549,0.4891327,-5.111832,-2.4434206,-12.354759,18.742334,0.01794804,-0.0027125296,0.068704136,3.8758266,2.6480324,0.20375,0.18820009,0.15814285,0.2113615,-30.244452
28.234512,0.13523923,25.179003,27.760422,31.049057,5.8700542,343.6229,684.5142,45.08969,70.3448,0.6168892,0.57992244,0.31396353,0.5391323,0.8727555,0.558792,7.0523615,4.9997087,4.8394027,3.2854152,0.36442336,0.8507936,42.322598,0.21188724,-4.6379185,-5.2531147,32.859154,0.5430427,-7.6584296,-2.1194544,0.020305282,1.3023272,1.1158884,0.7670976,6.972491,0.35237783,6.399384,1.5485624,34.069096,0.31247076,581.3114,0.35579687,1400.2634,0.15298776,-63.956448,-1.310743,1704.7504,0.14568779,1163.278,0.29028478,-76.64744,-0.9613871,2749.6062,0.09396371,1009.0539,0.32163292,-78.54815,-0.9190412,-22.950994,-0.42523834,30.912622,0.3277253,0.0341449,0.756864,-0.023964806,-0.7186115,0.4401214,0.71955144,45.22361,0.14758867,4.7442594,3.9503653,30.437078,0.58961177,-4.7008815,-3.297148,-4.3773804,11.223007,0.035524067,-0.0006102295,0.1681561,3.0723672,2.093756,0.3356637,0.3767205,0.124144144,0.12956245,-18.67661
31.56067,0.13842316,29.657763,30.862904,32.362152,2.7043896,229.4342,434.51437,70.561325,66.21228,0.33699018,0.70075834,0.112403475,0.29957023,0.5438159,0.43141243,5.298014,3.2588847,4.031153,2.151174,0.12195812,0.8262469,40.399986,0.3920834,-17.029993,-1.5048747,18.872736,1.214378,-7.372765,-2.0884697,0.017540414,2.0226822,1.0844039,0.957262,7.6890883,0.4083755,3.4645762,2.0477087,29.85968,0.43119058,615.02094,0.33193564,1418.4154,0.17319538,-86.623055,-1.0617124,1679.9248,0.15295179,1066.6349,0.32087523,-92.27202,-0.9135194,2761.67,0.09129252,986.052,0.36241806,-97.32392,-0.82170206,-14.305518,-0.81874263,27.541178,0.45022106,0.063311,0.28134736,-0.020774286,-0.950813,0.1650054,0.60820526,48.294266,0.24824212,-8.420564,-2.5868137,15.492986,1.6076456,-7.1553273,-2.1728103,-0.8958646,12.939145,0.05608993,0.014955438,0.057257004,3.892387,3.1321619,0.18158537,0.14947037,0.123205125,0.17258215,-29.68949
31.6634,0.060122482,30.564125,31.560877,33.077404,2.513279,112.40964,245.18646,32.798668,46.686848,0.2828815,0.54701096,0.13367283,0.2605061,0.4192257,0.28555286,3.6257553,2.2509136,2.0792634,1.0444635,0.13332434,0.7053972,47.721653,0.17236379,4.1497726,4.591467,19.031084,0.98113525,-9.928425,-1.2573832,0.020508926,1.2993584,1.1228753,0.75649863,8.3198595,0.31536394,3.896032,2.0439773,41.29457,0.23304147,698.2564,0.26240456,1421.5184,0.15223855,-89.15087,-0.9974147,1831.4528,0.13971478,1235.0367,0.21519183,-101.654396,-0.75713533,2939.2466,0.07773302,1097.5682,0.24740228,-105.94743,-0.6910028,-26.499146,-0.3246089,39.89275,0.20391063,0.05163379,0.43700224,-0.034380924,-0.50154275,0.1721294,0.51895744,50.953266,0.13417822,12.367852,1.1753434,12.198555,1.4552253,-11.182298,-1.0700072,-16.01438,25.393358,0.029570406,-0.007921193,0.07545996,3.2543266,2.673696,0.21563381,0.16446441,0.14810605,0.2272468,-28.841911
23.523352,0.23064284,20.734163,22.874928,25.104353,4.3701897,278.94342,814.233,61.138233,65.20021,0.3269512,0.7121165,0.08255457,0.30737928,0.5210925,0.4385379,5.1251054,3.3611038,3.9031649,2.2117229,0.18633541,0.883175,42.055805,0.21255983,-7.175693,-3.5141518,31.400047,0.4663828,9.038267,1.7083179,0.024887824,1.8899711,1.1622322,0.819614,4.9230886,0.4404474,11.988693,0.704934,38.681255,0.2981426,647.99316,0.36261287,1420.8434,0.1500623,-124.31951,-0.7037304,1766.2764,0.16189381,1168.6543,0.28634772,-129.10802,-0.62486076,2822.9768,0.114048064,1117.585,0.2813927,-131.13422,-0.59583384,-24.477518,-0.47975075,33.69912,0.30537045,0.0018038946,14.447857,-0.019936614,-0.97523105,0.2892016,0.5184576,46.69981,0.1750695,7.945997,2.5732527,28.828548,0.57525516,10.890972,1.4917402,-10.835293,20.0014,0.018245438,0.006243768,0.11229352,3.4449012,2.5279248,0.15666667,0.14443329,0.22749999,0.24429499,-24.998936
22.897081,0.2540588,20.309565,21.871841,23.563026,3.2534618,333.2688,792.31335,163.89874,382.48712,0.25817084,0.55653685,0.120315194,0.23873347,0.37127224,0.25095704,3.8956015,2.1636598,2.5789707,1.5005769,0.13721645,0.8378742,42.603134,0.18849897,-10.437674,-2.1708558,31.829899,0.4160394,2.1346056,6.344479,0.025338354,0.8190239,1.3153143,0.6793511,4.244997,0.47270924,6.5292234,1.1813174,33.800632,0.35176226,621.1007,0.35348406,1403.5507,0.16383919,-136.76991,-0.611582,1754.8246,0.14425108,1161.8724,0.28047052,-141.64102,-0.53574944,2777.057,0.10238794,1078.6904,0.27123025,-142.71024,-0.52114344,-24.097054,-0.42314583,32.129997,0.27352482,-0.002107275,-11.363854,-0.018344905,-0.9413492,0.1959642,0.5571811,46.2013,0.16954476,5.6081433,3.167705,31.479956,0.46383706,7.4619884,1.8506445,-11.223375,19.143354,0.02164465,-0.0030406334,0.1057652,3.9584937,2.9621081,0.10896104,0.08996515,0.20993464,0.19103944,-29.695215
40.140537,0.08745849,38.23675,40.29697,42.129448,3.8926964,219.29814,445.77792,36.68286,37.485443,0.12711127,1.1049151,0.029460158,0.09752478,0.19396669,0.16450652,2.6778567,3.6299293,2.001042,3.6282353,0.04699114,1.887307,37.3179,0.29613116,-2.2449968,-7.802891,7.2088337,2.4568553,-18.282478,-0.7487142,0.021896683,1.5681362,1.0986909,0.95265126,11.78014,0.27669522,18.441187,0.50455296,42.24861,0.24184902,764.3578,0.20581558,1320.6814,0.15784581,-99.30236,-0.8730725,1891.8497,0.10270422,1090.8457,0.24126813,-103.99493,-0.73391664,3011.9739,0.06266586,983.0006,0.2864738,-108.829346,-0.6610517,-25.997015,-0.41575223,38.245945,0.3028407,0.08079752,0.19841982,-0.029396987,-0.5943268,0.06893988,1.5704987,43.316025,0.17894807,4.02522,4.1422772,-0.035327487,-510.49344,-24.532286,-0.49980754,-9.520749,16.522377,0.06622941,0.005002099,0.014459119,1.1852663,2.7564805,0.20569536,0.15079266,0.14284723,0.25739253,-33.682148
39.977856,0.0710143,37.673386,40.029945,42.502888,4.829502,158.42212,226.13051,39.125595,54.921074,0.2531646,0.8780874,0.062381543,0.19717425,0.4040731,0.34169155,4.429034,3.1288595,3.3229344,2.5428739,0.12730949,1.259682,40.80986,0.19908482,-1.7069956,-10.260457,9.204553,2.4751382,-22.297007,-0.6218494,0.02104502,1.568937,1.0380683,0.9385776,11.311558,0.3024598,14.855178,0.6894384,39.38674,0.30543122,765.3268,0.22120821,1355.9565,0.16300415,-92.38071,-0.94054717,1872.9707,0.1205452,1153.6985,0.2447346,-97.77771,-0.7721364,2988.752,0.06776156,990.22797,0.28668413,-101.906235,-0.7050379,-23.661097,-0.48497418,38.207436,0.2838037,0.073336974,0.25080183,-0.029221779,-0.6018908,0.16790639,0.9877775,43.975426,0.1548102,2.568947,6.713578,-0.28110987,-76.939705,-27.206911,-0.46037474,-12.923218,20.29375,0.046603005,-0.0033784942,0.058062766,2.94282,2.6845639,0.22513889,0.16884407,0.13335766,0.1733242,-28.315056
35.025208,0.08381756,33.43193,35.139103,36.892998,3.4610672,157.05081,352.56537,54.6942,86.5163,0.51492584,0.57265574,0.23043671,0.47101188,0.7720599,0.54162323,7.517751,4.323217,5.1559753,2.5587995,0.32976115,0.7262932,42.698265,0.21118735,2.2763987,9.408238,28.350199,0.71516854,-1.9442196,-7.3822966,0.021218361,1.8527082,1.0190142,0.9872043,10.717786,0.26465932,13.351311,0.707337,34.9632,0.2586264,707.8756,0.32831025,1449.2567,0.16838561,-91.8267,-0.90927047,1830.515,0.14081071,1182.1047,0.2898823,-97.14239,-0.7654251,2913.4153,0.09361098,1131.9349,0.28214878,-100.742874,-0.7082127,-25.528349,-0.40352982,36.454987,0.3027194,0.03897924,0.50615764,-0.021470087,-0.6568724,0.40013716,0.59573245,45.11518,0.16320713,10.116644,1.6906753,22.386118,0.8245474,0.27282983,47.708733,-12.740685,21.051178,0.017959647,-0.004017407,0.20739861,4.40468,2.847956,0.21419355,0.19249257,0.12142857,0.11856485,-19.253994
35.96696,0.075646155,34.45715,36.0086,37.727264,3.270115,106.44695,218.51752,28.967886,33.30205,0.5399914,0.65124357,0.20999384,0.49634758,0.8477619,0.6377681,8.1269655,4.3097854,5.997338,3.4042325,0.3358456,0.8591162,42.051304,0.26318455,2.600324,9.327872,21.001705,0.93290657,-6.3204093,-2.3251922,0.019092562,1.9180411,0.898503,1.1123716,11.44245,0.23423666,15.072476,0.5941693,39.282036,0.2605268,710.0888,0.29324496,1446.1512,0.16865987,-88.278885,-0.949526,1846.966,0.12816279,1197.7507,0.2802572,-94.94355,-0.7733665,2956.466,0.07611988,1136.6453,0.2753392,-99.61703,-0.69958633,-26.616343,-0.43023255,38.848892,0.30435285,0.051353674,0.40848592,-0.02558854,-0.65921324,0.40470645,0.67922413,46.034164,0.18132283,11.8532095,1.529412,15.400873,1.1939045,-4.9011726,-2.777661,-9.445156,18.400925,0.031038502,0.0014696366,0.20250799,4.158984,2.4615386,0.257,0.20751943,0.13794643,0.18881276,-18.788912
22.066668,0.0982585,20.935137,22.199776,23.052595,2.1174583,411.14594,789.9277,20.727476,31.793215,0.13244975,0.69547164,0.053962294,0.10270645,0.20365375,0.14969146,1.9611143,1.1429769,1.3014978,0.851611,0.04600222,0.9253736,40.85485,0.25599915,-7.7190714,-2.5518866,28.839901,0.48151776,4.641834,3.0285466,0.022614945,0.8947808,1.2197077,0.7371472,4.5320253,0.43808883,4.610966,1.4790568,33.906506,0.26223087,618.17773,0.36645892,1413.1915,0.16922219,-121.9204,-0.733494,1728.1143,0.15846853,1152.6174,0.29571956,-129.08575,-0.6238808,2798.202,0.104845405,1111.0037,0.30242813,-131.33377,-0.5925988,-25.165821,-0.27760282,33.7979,0.23140514,0.017516792,1.7056602,-0.019953163,-0.98909056,0.069028735,0.552826,48.16639,0.1683836,7.2829204,1.7597072,26.936716,0.57818013,5.207447,3.0556915,-9.25996,16.219362,0.034247715,0.0077076736,0.02921177,2.776776,2.2571328,0.17663999,0.13565215,0.2415748,0.29684275,-36.578213
34.414856,0.0883858,32.16122,34.695587,36.86101,4.699791,186.5828,327.7544,54.17224,92.20002,1.1767827,0.6590254,0.5418922,0.8767885,1.8044279,1.2625357,12.128644,7.995123,12.783874,7.3882937,0.7661562,0.85758656,42.501106,0.16378404,-19.004612,-0.87995034,21.526196,0.93762815,-13.014904,-1.0206096,0.02216318,1.3601843,1.0456209,0.840715,8.679253,0.35300428,5.806098,1.6726925,27.469933,0.32569405,658.618,0.32253182,1395.2717,0.1486145,-95.25113,-0.9655895,1731.6163,0.15063268,1078.4681,0.3108928,-97.70024,-0.85950047,2786.4211,0.097979635,1008.36145,0.36470777,-101.7197,-0.7903742,-15.789265,-0.45730773,27.158066,0.31676114,0.048887465,0.39905593,-0.029919306,-0.54353654,1.0550802,0.63789093,44.644485,0.15667176,-10.224167,-1.3022141,13.869909,1.5052338,-12.299579,-1.1053418,-6.569802,14.2885275,0.041238084,-0.0092109535,0.3710746,2.9229083,2.9987202,0.18249999,0.12501402,0.13883117,0.13891953,-13.579959
43.625626,0.23028319,35.58384,38.915962,59.557457,23.973618,639.0118,747.8956,335.16745,266.7068,0.20932476,0.8642998,0.047897335,0.15732387,0.3498105,0.30191317,3.7643452,3.3239355,2.1483893,1.5266609,0.071518004,1.3182166,34.28361,0.28076935,-30.10009,-0.502971,21.802439,0.889397,-12.417447,-1.095286,0.042193826,0.78373563,2.190836,0.48895505,3.74491,1.1162044,-3.8331387,-4.247825,8.613534,2.2431653,908.915,0.26773313,1222.2507,0.32689896,-196.84636,-0.13760692,1858.8402,0.15717451,1366.8914,0.2630235,-195.0532,-0.15980305,2867.894,0.08158098,991.673,0.2555222,-194.98128,-0.15703386,1.4611251,9.106815,20.613503,0.8131831,0.051201515,0.44416484,0.0065526683,3.7432396,0.16950138,1.2524015,33.478798,0.36055997,-36.899055,-0.6588372,3.0449667,9.521653,-16.564167,-1.1322765,-2.2931316,12.385176,0.0411495,0.006104029,0.06844923,2.4010758,0.5575851,0.04551724,0.03419883,1.7265517,2.106753,-36.38201
35.61981,0.16316792,36.095314,37.422714,38.455437,2.3601227,270.17657,428.49677,157.4061,213.88622,0.31742397,0.65345263,0.13959996,0.28637838,0.45923758,0.3196376,4.8389363,3.5382457,3.4669445,3.0218976,0.19073106,1.0300967,38.73612,0.25061545,-9.24291,-2.7892344,24.23529,0.62721676,-10.806768,-1.1159295,0.04724636,1.4228885,1.3200673,0.7631713,9.245678,0.38590536,11.754656,0.94657624,31.637732,0.32755533,790.23737,0.24146654,1439.8075,0.17754377,-116.675995,-0.72428817,1898.1843,0.11480538,1179.8704,0.30729753,-117.823364,-0.656972,2980.8955,0.068900675,985.74426,0.35402977,-119.8066,-0.6289586,-25.509697,-0.3734384,37.291733,0.2579073,0.048674185,0.38166535,-0.02322104,-0.6635516,0.24167922,0.7945661,43.7896,0.14784895,7.2709365,2.1911738,20.618317,0.7120005,-8.384085,-1.3227245,-5.3427567,14.282363,0.046372272,0.0012628225,0.13831183,2.9508765,2.8844483,0.1673494,0.13525598,0.17097402,0.18579687,-25.861977
32.45259,0.20653729,23.796244,34.290527,37.785736,13.989492,537.00116,572.64404,116.403694,69.64145,0.47225022,0.43328872,0.31214896,0.39497942,0.627492,0.31534305,4.1249256,2.7862344,3.7869809,2.4229174,0.30625677,0.44461942,48.569016,0.08987881,-3.2391877,-3.9997985,14.352876,1.1594319,-9.347745,-1.3463314,0.042338345,1.7418039,1.3223042,0.5440117,5.732163,0.5134923,8.074625,1.1990769,37.289284,0.2556597,689.49255,0.28179556,1411.5112,0.15773371,-140.13072,-0.6188034,1759.4412,0.16174902,1259.6041,0.26943493,-141.7311,-0.5570838,2872.0476,0.09644737,1075.1459,0.29655433,-144.76785,-0.51562595,-19.023258,-0.43817598,34.682648,0.20265937,0.0341134,0.7838864,-0.033252914,-0.4707043,0.39029104,0.41497988,49.96893,0.087076694,-2.9217687,-4.7604914,2.238338,8.352519,-18.316723,-0.7026213,-18.696407,30.989397,-0.0050549842,-0.015717572,0.26520428,3.28125,3.023458,0.10034483,0.07635288,0.22121212,0.22582851,-25.196787
34.583115,0.09238866,32.543274,34.639645,36.887066,4.343792,214.93803,282.22488,48.733345,56.09516,0.2585713,0.6344199,0.08847089,0.24667735,0.40202063,0.31354976,3.8983033,2.143583,2.8699853,1.6084483,0.10242353,0.8434387,42.152626,0.22804123,-11.09485,-2.4012256,18.803087,0.7783932,-3.7688668,-3.3780308,0.02864536,1.8257263,1.0117848,0.947571,9.697187,0.3051614,12.061423,0.6906811,35.453114,0.30724287,702.8512,0.28834838,1423.5623,0.1607138,-106.76663,-0.82730234,1823.3263,0.13341448,1156.526,0.28714958,-111.2065,-0.71498144,2900.7603,0.087314434,1100.0309,0.26686737,-114.90889,-0.6608145,-23.020475,-0.4794848,33.89912,0.33295903,0.05525442,0.36642778,-0.021102214,-0.8666612,0.14287436,0.58822453,47.54191,0.16218568,3.507019,5.8607364,15.565173,1.0383499,-3.4297674,-3.9264033,-6.3159437,15.127888,0.042441767,0.008099164,0.05596131,4.1075706,2.6179943,0.19549295,0.1537859,0.1742963,0.18652193,-30.320839
38.447544,0.13708189,35.09293,37.1906,40.50501,5.412079,310.55392,576.77875,113.51564,216.37315,0.28749874,0.89499235,0.09587385,0.21399255,0.43315983,0.337286,5.3124213,4.365868,3.5452425,2.8974552,0.12352612,1.2762715,36.25993,0.39290434,-18.962833,-1.4755319,12.955996,1.8366249,-6.8479333,-2.2755034,0.025702614,1.875008,1.2513227,0.85699755,9.057677,0.5105162,10.871005,1.1342802,31.493597,0.58140975,759.2864,0.30002582,1335.2458,0.20560172,-86.013626,-1.0363259,1842.933,0.12608007,1114.8949,0.31690753,-85.94014,-0.9430078,2920.0623,0.0873421,1075.9286,0.2800413,-91.644394,-0.833991,-15.268488,-1.070475,28.2915,0.55775887,0.07676564,0.26840076,-0.016439486,-1.4404995,0.16231528,1.0838503,41.615517,0.30081317,-10.657185,-2.500915,7.5042195,3.302885,-9.665017,-1.5912219,1.3283914,9.7501745,0.06446027,0.0142638,0.052537464,2.7990296,3.137841,0.19577381,0.18276155,0.11217105,0.13246109,-28.861774
36.38994,0.06219749,34.5886,36.102272,38.047287,3.4586868,103.493706,203.74788,39.42328,53.964344,0.5364293,0.6669481,0.19359398,0.46440458,0.85675067,0.6631567,6.4909377,3.5683508,5.4978065,3.0642893,0.21401174,0.8454489,38.055702,0.20369002,-28.794538,-0.6296132,19.651999,1.0829573,-20.495663,-0.7675345,0.017074205,1.4647741,1.0781453,0.6644572,8.244534,0.37547034,7.119192,1.5920393,21.759382,0.50835717,697.45996,0.39065686,1310.2439,0.19963929,-98.853004,-0.9642666,1758.5631,0.15467687,1073.7302,0.3802838,-89.04117,-0.9886737,2785.8147,0.107410334,1026.981,0.29122683,-91.55016,-0.9377661,-9.0340605,-1.029742,20.531641,0.50583696,0.076696366,0.23616704,-0.016290355,-1.1130662,0.29057854,0.6088282,39.66593,0.16776578,-24.731968,-0.7492214,15.391349,1.5955285,-21.279327,-0.8446748,-3.5270514,12.629462,0.05922594,0.0030269676,0.099312186,3.3746185,2.2817104,0.25377953,0.17983335,0.1695122,0.20605415,-26.196556
36.271152,0.09592493,34.84884,36.015587,37.5179,2.6690598,284.0123,522.68854,87.936485,106.29836,0.45035458,0.68332183,0.15106893,0.417586,0.71531355,0.5642446,6.6440277,3.603248,4.8800697,2.851733,0.22913799,0.8793848,41.864742,0.27857366,-15.105234,-1.4480315,-2.2875073,-9.44429,-19.540848,-0.80121887,0.027414268,1.824082,1.2128307,0.76051885,8.342169,0.47284082,5.951046,1.5960643,37.59324,0.33958027,771.61566,0.25747457,1394.5309,0.17532432,-67.17239,-1.3203241,1824.3352,0.1303406,1147.311,0.2742934,-73.463585,-1.0670731,2956.2605,0.08408609,1070.2184,0.27863944,-81.73634,-0.8907248,-17.284485,-0.6289853,33.42083,0.34641245,0.085909545,0.20818841,-0.02789548,-0.66994554,0.28090057,0.71243,45.883907,0.17120856,-10.23732,-1.9897218,-6.869537,-2.9861243,-20.12584,-0.7735234,-5.579395,17.509317,0.07847698,-0.0018204185,0.10754738,3.7194064,3.1442902,0.21349692,0.1861345,0.092229724,0.10278436,-24.2887
36.445744,0.088822566,34.67163,36.296345,38.12355,3.4519196,201.8697,331.40973,67.565674,136.27307,0.3951603,0.77167237,0.08825419,0.3485368,0.6729109,0.5846567,6.143592,3.4067307,4.7581735,2.6251118,0.22390085,1.0027075,38.548786,0.33798936,-9.480842,-2.3607123,6.00278,3.50369,-23.607319,-0.6181045,0.020439586,1.4771675,1.1445252,0.9285052,9.614903,0.38494468,9.988619,0.91135406,41.6112,0.30294943,776.6978,0.23457468,1387.4264,0.1777583,-86.76335,-1.0436406,1885.3888,0.1138368,1166.3966,0.27331245,-93.39662,-0.85737836,2973.0986,0.07493398,1061.287,0.25826427,-97.81129,-0.7791792,-22.35528,-0.5587167,35.335693,0.3760985,0.091661766,0.18139133,-0.03704055,-0.51846206,0.30890188,0.7252695,44.678284,0.20392308,-1.7283487,-11.682965,0.3393533,58.241478,-25.16731,-0.5520915,-5.9760485,15.30447,0.08216413,-0.0019787783,0.08547816,3.5609553,3.0423837,0.19344828,0.16026436,0.12251852,0.12902322,-23.344437
37.604134,0.13323277,33.618256,37.254616,41.169,7.550743,244.0045,463.93152,79.00302,118.72709,0.53428304,0.93539566,0.07333251,0.38235295,0.98763245,0.91429996,9.995122,7.5356293,6.5807385,4.2774997,0.33655778,1.2026036,36.227444,0.35736334,-16.369112,-1.5354017,15.971862,1.5170875,-6.88575,-2.5603602,0.029887836,1.6222934,1.1788894,0.95031047,9.283536,0.45586997,8.864922,1.3594282,27.507923,0.54451567,725.2409,0.33345076,1387.3872,0.19063784,-102.7738,-0.87228596,1794.752,0.15175103,1101.7578,0.31201044,-100.05934,-0.8334217,2882.7412,0.10759661,1093.1576,0.2878241,-104.434555,-0.7599581,-15.460314,-0.9223288,28.887085,0.49216586,0.05814933,0.34316635,-0.019620972,-1.1655177,0.5002476,0.8582492,42.15678,0.25340974,-9.053537,-2.6350422,9.895491,2.5920136,-8.743342,-2.080907,-1.7985817,12.742935,0.05292103,0.013204373,0.1141551,2.8619845,2.525919,0.2185821,0.20283128,0.17433332,0.22802313,-20.41715
35.798504,0.12554792,32.23748,35.590633,38.95582,6.718338,186.5642,309.8975,76.18091,129.93526,0.4856998,0.9201883,0.07875976,0.35695794,0.84487295,0.76611316,8.636855,5.8827085,5.914145,3.735866,0.3109009,1.1629705,37.29551,0.36139196,-11.062169,-2.3300912,17.890291,1.2646093,-11.45358,-1.4222034,0.02879614,1.5554076,1.2600452,0.91632926,9.165642,0.41712776,8.688357,1.3321059,33.245285,0.37685364,687.40436,0.32283154,1401.2656,0.17611954,-101.6166,-0.8829319,1790.6372,0.15001322,1142.4902,0.29015642,-104.17392,-0.78355485,2871.8137,0.0929473,1083.498,0.30537963,-108.301636,-0.7158058,-19.208254,-0.7377288,32.684925,0.42842796,0.05911446,0.30911452,-0.024635214,-0.8343322,0.4798535,0.80342263,43.65836,0.24460013,-1.1143042,-21.120756,11.532674,2.0266693,-12.348923,-1.3197484,-3.6514733,13.075169,0.053504907,0.008619546,0.091545284,2.9119058,2.583026,0.20871429,0.1529465,0.16923076,0.20261605,-20.525328
36.107185,0.17660493,34.235397,35.576042,36.81942,2.5840225,409.50717,631.5094,265.35983,551.88477,0.3353941,0.6961766,0.07635591,0.32644826,0.53412765,0.45777175,5.497231,3.63417,3.7579534,2.6218686,0.19977666,0.96355075,36.131783,0.32268265,-12.77887,-2.1232448,29.295488,0.5837553,2.571036,5.5472593,0.03346402,1.531918,1.2615421,0.85522735,9.566467,0.41858408,10.315838,1.0730157,28.048082,0.5522148,812.9269,0.2842787,1394.9933,0.22961697,-129.66115,-0.6317773,1912.899,0.12907362,1155.3153,0.3047564,-126.08264,-0.61902213,2989.31,0.089095496,1114.4457,0.26070467,-128.00592,-0.59219646,-22.31725,-0.72469234,34.707664,0.43276978,0.03156527,0.64532495,-0.013200659,-1.3937206,0.2708802,0.63378334,41.22682,0.27700195,4.4274125,5.3600655,25.14134,0.66590273,4.090818,3.4416924,-3.145109,12.774963,0.037180107,0.010534868,0.14025262,3.514133,2.9439878,0.1448052,0.12398796,0.19007091,0.24415283,-24.695053
